ID,AGE,VEHICLE_YEAR,GENDER,RACE,EDUCATION,INCOME,CREDIT_SCORE,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,OUTCOME
912800,40-64,before 2015,female,majority,high school,middle class,0.63594893814627,13000.0,2,1.0
594112,65+,before 2015,male,majority,high school,middle class,,11000.0,7,0.0
431366,26-39,after 2015,female,majority,high school,upper class,0.5957286884093503,17000.0,0,0.0
526718,26-39,after 2015,female,majority,high school,upper class,0.6174977753217151,12000.0,3,0.0
129218,16-25,before 2015,female,majority,high school,middle class,0.4570728331773832,10000.0,0,1.0
952652,40-64,after 2015,female,majority,high school,middle class,0.5081736491042842,9000.0,1,0.0
698612,40-64,before 2015,female,minority,none,working class,0.4933174043193682,9000.0,1,0.0
468417,40-64,after 2015,female,majority,university,upper class,0.69300378701657,7000.0,0,0.0
458061,26-39,after 2015,male,majority,university,upper class,,14000.0,0,0.0
989175,26-39,before 2015,female,majority,high school,middle class,,11000.0,2,0.0
628739,65+,after 2015,female,majority,university,upper class,0.6843528623537078,12000.0,1,0.0
325475,65+,after 2015,female,majority,university,upper class,0.6875783382024301,10000.0,0,0.0
81498,40-64,before 2015,male,majority,none,working class,0.3493872235356677,16000.0,3,0.0
401212,40-64,before 2015,male,majority,none,working class,0.3932963056890176,11000.0,2,0.0
647537,16-25,before 2015,female,majority,high school,poverty,0.6053845904364437,16000.0,0,1.0
212191,26-39,before 2015,female,majority,none,working class,0.421470788840087,12000.0,0,1.0
734069,40-64,before 2015,male,majority,none,working class,0.3591755604347796,11000.0,0,0.0
772679,26-39,before 2015,female,majority,high school,working class,0.3545723667998132,14000.0,0,1.0
990504,40-64,before 2015,male,majority,none,middle class,0.4321300583604383,13000.0,0,1.0
586583,16-25,before 2015,male,majority,high school,working class,0.5123282848797849,13000.0,0,1.0
857839,16-25,after 2015,male,majority,university,working class,,10000.0,0,0.0
865298,26-39,after 2015,female,majority,high school,upper class,0.5878164279910353,10000.0,1,0.0
235795,16-25,before 2015,female,majority,university,middle class,0.6080659514401169,12000.0,0,1.0
386754,26-39,before 2015,female,minority,high school,middle class,0.5438368709450099,15000.0,0,0.0
104558,40-64,before 2015,male,majority,none,working class,0.528478134136445,13000.0,2,0.0
132255,40-64,after 2015,female,majority,university,upper class,,7000.0,1,0.0
21679,40-64,after 2015,male,majority,high school,upper class,0.5838536413430283,11000.0,0,0.0
826621,26-39,before 2015,male,majority,university,upper class,0.576642413549302,10000.0,1,0.0
479665,26-39,after 2015,female,majority,high school,middle class,0.6076431032309679,14000.0,1,0.0
472052,16-25,before 2015,male,majority,university,middle class,0.4665225387334632,12000.0,0,1.0
62534,65+,before 2015,male,majority,university,upper class,0.6113521669097227,14000.0,2,0.0
793551,40-64,before 2015,female,majority,high school,middle class,0.7159265369092279,11000.0,1,0.0
716599,26-39,before 2015,female,minority,university,working class,0.4857759254136877,11000.0,2,0.0
280162,40-64,after 2015,female,majority,university,upper class,0.8164725583058063,11000.0,0,1.0
601572,40-64,before 2015,female,majority,high school,working class,,,0,0.0
229398,65+,after 2015,male,majority,high school,upper class,0.7198423257971679,17000.0,3,0.0
818352,26-39,before 2015,male,majority,university,middle class,0.5619783574460144,12000.0,0,1.0
845185,16-25,before 2015,male,majority,university,middle class,0.4061057835072124,10000.0,0,0.0
292794,26-39,after 2015,male,majority,university,upper class,0.6291251206224056,14000.0,0,0.0
96177,16-25,after 2015,female,majority,high school,poverty,0.3100993634008328,,0,0.0
527103,26-39,before 2015,male,majority,none,poverty,0.4412887875093094,16000.0,0,1.0
879618,26-39,before 2015,male,majority,university,middle class,0.6247668180201081,16000.0,0,1.0
16371,26-39,before 2015,female,majority,university,upper class,,7000.0,3,1.0
402250,40-64,before 2015,male,majority,university,upper class,0.5382316145369773,,5,0.0
696770,26-39,before 2015,male,majority,none,working class,0.4618607083307367,16000.0,0,0.0
987946,40-64,before 2015,male,majority,high school,working class,0.3257088395291581,10000.0,6,0.0
695567,26-39,before 2015,male,majority,high school,middle class,,12000.0,1,0.0
658273,40-64,before 2015,male,majority,university,upper class,0.3426020227947669,12000.0,3,0.0
628348,26-39,before 2015,female,majority,university,middle class,,12000.0,3,1.0
631499,65+,after 2015,male,majority,university,upper class,0.627282790779749,12000.0,3,0.0
55559,16-25,before 2015,male,majority,none,poverty,0.3539233358292851,7000.0,0,1.0
491394,26-39,before 2015,male,majority,high school,working class,0.3368387192320729,12000.0,0,0.0
896754,26-39,before 2015,male,majority,university,upper class,0.5013975339330701,8000.0,0,0.0
8055,16-25,after 2015,female,majority,none,middle class,0.6859296356917879,13000.0,0,0.0
229715,40-64,before 2015,male,majority,university,upper class,0.7934413374140356,12000.0,0,1.0
361925,40-64,after 2015,female,minority,university,upper class,0.6945959774205787,12000.0,0,0.0
216068,65+,after 2015,male,majority,high school,middle class,0.5790642583651154,12000.0,3,0.0
325967,40-64,before 2015,male,majority,none,working class,0.4803057894369645,,0,1.0
950010,65+,after 2015,male,majority,high school,upper class,0.5733039193659009,6000.0,3,0.0
168357,65+,before 2015,female,majority,university,upper class,0.5403093030297199,13000.0,1,0.0
777567,65+,after 2015,female,majority,high school,upper class,0.550786240567428,15000.0,0,0.0
695357,26-39,after 2015,female,majority,high school,working class,0.4126790215583455,13000.0,0,0.0
62619,40-64,before 2015,male,majority,university,middle class,0.4692112924855094,,3,0.0
241008,26-39,before 2015,female,majority,high school,poverty,,14000.0,0,0.0
464427,16-25,before 2015,female,majority,none,poverty,0.3615365302867908,15000.0,0,1.0
269292,40-64,before 2015,male,majority,university,middle class,0.4980226034854465,,1,0.0
422409,26-39,before 2015,female,majority,high school,poverty,0.3233952211549333,12000.0,2,0.0
850789,16-25,before 2015,male,majority,high school,poverty,0.209207438250117,12000.0,0,1.0
29071,40-64,before 2015,female,majority,high school,middle class,0.6587634686642284,10000.0,1,1.0
233968,16-25,before 2015,female,majority,high school,middle class,0.4747628156138578,14000.0,0,1.0
312512,65+,before 2015,male,majority,university,upper class,0.6249463939906088,10000.0,0,0.0
67903,16-25,before 2015,female,majority,none,poverty,,15000.0,0,1.0
847188,40-64,before 2015,female,majority,university,middle class,0.4590963601154736,10000.0,4,0.0
243725,16-25,before 2015,female,majority,university,poverty,0.4458145649207179,14000.0,0,1.0
450086,40-64,before 2015,female,majority,high school,middle class,,10000.0,2,1.0
997850,26-39,after 2015,female,majority,high school,working class,0.435684443338844,18000.0,1,0.0
927473,65+,before 2015,female,majority,university,upper class,0.6704443520719815,7000.0,0,0.0
232741,65+,after 2015,male,minority,high school,upper class,0.6729033336097276,13000.0,7,0.0
753926,26-39,before 2015,female,majority,high school,working class,0.62683738396433,18000.0,0,1.0
125369,40-64,before 2015,female,majority,university,upper class,0.5455841291877064,14000.0,1,0.0
851148,26-39,before 2015,female,majority,none,poverty,0.3641481700600781,15000.0,0,0.0
995068,40-64,after 2015,female,majority,high school,upper class,0.5195896708682597,12000.0,1,0.0
636096,26-39,before 2015,female,majority,none,upper class,0.7283059747612598,7000.0,4,1.0
544712,65+,after 2015,female,majority,university,upper class,0.6205968239964096,6000.0,3,0.0
985586,16-25,before 2015,male,majority,high school,poverty,0.2201137286412824,13000.0,0,1.0
249454,40-64,before 2015,female,majority,none,working class,0.5053357773673236,16000.0,0,0.0
750382,16-25,before 2015,male,majority,high school,poverty,0.4086313086464988,,0,1.0
26981,16-25,before 2015,female,majority,university,middle class,0.5300196346155583,12000.0,0,1.0
860859,65+,before 2015,male,majority,high school,middle class,0.5003602785833389,10000.0,10,0.0
409904,65+,after 2015,female,majority,high school,upper class,0.5585067510751159,,0,0.0
560905,26-39,before 2015,female,majority,none,poverty,0.4503478759046066,19000.0,0,0.0
639208,16-25,before 2015,male,majority,none,poverty,0.4507118935979788,10000.0,0,1.0
461832,16-25,before 2015,male,majority,high school,working class,,15000.0,0,1.0
685981,26-39,before 2015,female,majority,high school,middle class,,13000.0,0,0.0
114845,65+,before 2015,female,majority,university,upper class,0.6311921398557454,5000.0,5,0.0
491567,65+,after 2015,female,majority,none,upper class,0.5431625565124614,16000.0,0,0.0
605113,26-39,before 2015,male,minority,none,working class,0.4201405305138809,14000.0,0,1.0
613485,26-39,after 2015,female,majority,university,working class,0.3831498666542099,11000.0,3,0.0
20220,40-64,before 2015,female,majority,high school,upper class,0.7791679553969678,14000.0,1,0.0
601107,26-39,before 2015,male,majority,high school,working class,0.4318023987009185,12000.0,0,1.0
203166,26-39,before 2015,male,majority,university,middle class,0.4789172761106194,14000.0,0,0.0
966351,26-39,after 2015,male,majority,university,middle class,0.4117778046909311,16000.0,0,0.0
238538,40-64,after 2015,female,majority,high school,middle class,0.5951126132753632,14000.0,1,1.0
95325,26-39,before 2015,male,minority,university,middle class,0.5084625781420464,,1,0.0
687774,26-39,before 2015,female,majority,none,poverty,0.3550991539047511,12000.0,0,0.0
801363,16-25,before 2015,male,majority,high school,poverty,0.3268623226674747,12000.0,0,0.0
897844,26-39,before 2015,female,majority,university,upper class,,11000.0,1,0.0
539454,16-25,after 2015,female,majority,high school,middle class,0.5702863779666819,,0,0.0
347529,26-39,before 2015,male,majority,high school,poverty,0.426888913221868,9000.0,4,0.0
449629,26-39,before 2015,female,minority,none,poverty,0.2959614920166271,9000.0,0,1.0
622612,16-25,before 2015,male,majority,none,working class,0.463940368494201,18000.0,0,0.0
453408,16-25,before 2015,female,majority,high school,working class,0.4799110570189837,11000.0,0,1.0
359855,65+,before 2015,female,majority,university,upper class,0.6850566210543733,15000.0,2,0.0
96104,26-39,before 2015,male,majority,none,poverty,0.1705500566934862,15000.0,2,1.0
163488,16-25,before 2015,female,majority,university,poverty,0.3710940022822425,16000.0,0,1.0
826934,26-39,after 2015,male,majority,high school,middle class,0.4794426637305649,10000.0,3,1.0
66535,26-39,after 2015,female,majority,university,middle class,0.4968750939797052,6000.0,3,0.0
715538,16-25,before 2015,female,majority,university,middle class,0.428240194950307,,0,0.0
438501,16-25,before 2015,female,majority,none,poverty,0.391560874266939,11000.0,0,1.0
153771,40-64,after 2015,male,majority,university,upper class,0.4539275558254621,8000.0,4,0.0
586374,26-39,after 2015,female,majority,high school,middle class,0.5710471942457584,13000.0,0,0.0
139478,26-39,after 2015,male,majority,university,upper class,0.4768445211434441,9000.0,0,0.0
115279,65+,after 2015,male,majority,high school,upper class,0.5964914522328386,11000.0,0,0.0
298157,65+,before 2015,female,majority,university,upper class,0.6610339717907807,8000.0,5,0.0
194823,40-64,before 2015,female,majority,high school,middle class,0.6599559493185874,7000.0,1,0.0
466860,26-39,before 2015,male,majority,high school,middle class,0.5656845974670317,16000.0,0,0.0
896944,40-64,before 2015,female,majority,university,middle class,0.4615614389840806,8000.0,0,1.0
920115,16-25,before 2015,male,majority,university,poverty,0.3500380651478332,,0,1.0
450963,26-39,before 2015,male,majority,university,upper class,0.5592727404712611,13000.0,4,0.0
143988,26-39,before 2015,female,minority,high school,middle class,0.4460040776637941,16000.0,1,0.0
209390,16-25,before 2015,female,majority,high school,working class,0.1909109064399252,12000.0,0,0.0
186796,16-25,before 2015,male,minority,university,middle class,0.4039707635734866,12000.0,0,0.0
138845,40-64,before 2015,male,majority,university,upper class,0.5391318538288697,13000.0,3,0.0
85869,16-25,after 2015,female,majority,high school,middle class,0.5193651680400878,10000.0,0,0.0
598245,40-64,before 2015,female,majority,university,upper class,0.6344892138804339,13000.0,0,0.0
540591,65+,after 2015,female,majority,university,upper class,0.6995446355113222,15000.0,2,0.0
155014,26-39,before 2015,male,majority,none,middle class,0.5281288008928885,12000.0,0,0.0
157378,40-64,before 2015,female,minority,none,working class,0.5145932969234476,14000.0,0,0.0
735199,26-39,before 2015,female,majority,university,poverty,0.259542659940459,12000.0,0,0.0
641142,65+,before 2015,male,majority,university,upper class,0.4902972048618929,8000.0,0,1.0
320298,26-39,before 2015,male,majority,none,working class,0.589182573121297,8000.0,1,0.0
683156,26-39,before 2015,male,majority,high school,poverty,0.3223173351774892,,2,0.0
271405,65+,before 2015,male,majority,university,upper class,0.6385769563942826,12000.0,1,0.0
827716,40-64,before 2015,female,majority,university,upper class,0.4679138331530879,10000.0,0,0.0
802738,65+,after 2015,male,majority,none,upper class,0.4869774537170413,12000.0,3,0.0
954381,16-25,before 2015,female,majority,high school,working class,,13000.0,0,1.0
929575,16-25,before 2015,female,majority,high school,poverty,0.3897618136756094,12000.0,0,1.0
641920,40-64,before 2015,male,majority,high school,upper class,0.7034073771736609,13000.0,4,0.0
26559,40-64,after 2015,male,minority,high school,upper class,0.7034822374035306,8000.0,0,0.0
217294,40-64,before 2015,female,majority,university,upper class,0.5815748319797237,11000.0,1,1.0
294060,40-64,before 2015,female,majority,university,upper class,,9000.0,2,0.0
189528,26-39,before 2015,female,majority,high school,working class,0.339876509128876,10000.0,0,0.0
600813,16-25,before 2015,male,majority,high school,working class,0.3209510595021805,16000.0,0,1.0
727706,65+,before 2015,male,majority,university,upper class,0.5517639856736082,9000.0,0,1.0
696360,16-25,before 2015,female,majority,high school,poverty,,14000.0,0,0.0
604990,40-64,before 2015,male,majority,high school,working class,0.3759192547171411,,0,0.0
519746,40-64,before 2015,female,majority,high school,middle class,0.537108787941457,10000.0,1,0.0
332791,26-39,after 2015,male,majority,university,upper class,,13000.0,2,0.0
246486,40-64,after 2015,male,majority,high school,middle class,0.4782786488054621,16000.0,1,0.0
41036,40-64,after 2015,male,majority,university,upper class,0.5289439454882233,,2,0.0
7905,40-64,before 2015,female,majority,university,upper class,0.6761482531026423,13000.0,1,0.0
